Height,Camera_x,Camera_y,Camera_z,Direction_x,Direction_y,Direction_z,Camera_type,Dx,Dy,Dz
1.73468,4.00528,1.43259,1.28647,3.22414,1.56576,0.287887,Mobile,-0.78114,0.13317,-0.998583
1.67955,3.4665,1.36789,1.51698,2.77004,1.23772,0.559862,DSLR,-0.69646,-0.13017,-0.957118
1.78642,1.88286,1.47741,1.28554,2.79077,1.53268,0.181591,Mobile,0.90791,0.05527,-1.103949
1.67082,3.49297,1.36338,1.68686,2.81241,1.36695,0.383197,Film,-0.68056,0.00357,-1.303663
1.64862,4.30892,1.33777,1.37038,2.79053,1.4092,0.459334,Mobile,-1.51839,0.07143,-0.911046
1.74666,4.64485,1.5768,1.19437,3.07488,1.45559,0.10961,DSLR,-1.56997,-0.12121,-1.08476
1.78141,3.52256,1.52498,1.62131,2.9537,1.2581,0.284005,Film,-0.56886,-0.26688,-1.337305
1.63497,2.06956,1.42167,2.06976,3.26644,1.32923,0.0279611,DSLR,1.19688,-0.09244,-2.0417989
1.76197,2.3384,1.39434,1.79383,2.77663,1.43792,0.0610309,DSLR,0.43823,0.04358,-1.7327991
1.56643,1.41426,1.41052,1.23668,2.73107,1.4465,0.414399,DSLR,1.31681,0.03598,-0.822281
1.62254,1.45401,1.46889,1.21103,2.76466,1.26758,0.472628,DSLR,1.31065,-0.20131,-0.738402
1.71569,1.88504,1.47636,1.37343,2.92636,1.49221,0.28818,Mobile,1.04132,0.01585,-1.08525
1.55565,4.5856,1.25626,1.86691,2.96644,1.50736,0.538182,Mobile,-1.61916,0.2511,-1.328728
1.50656,2.09234,1.24363,1.39136,3.0216,1.53056,0.247127,Mobile,0.92926,0.28693,-1.144233
1.71223,4.61552,1.45063,1.21182,3.13156,1.59381,0.0823084,DSLR,-1.48396,0.14318,-1.1295116
1.53444,2.65305,1.30209,1.85188,3.29756,1.55616,0.513334,Film,0.64451,0.25407,-1.338546
1.84922,1.9117,1.60901,1.80804,3.12235,1.56612,0.291366,Mobile,1.21065,-0.04289,-1.516674
1.61007,4.72614,1.44444,1.19745,3.12828,1.48004,0.0208014,DSLR,-1.59786,0.0356,-1.1766486
1.69479,3.90481,1.37381,1.67578,3.1113,1.22129,0.539885,DSLR,-0.79351,-0.15252,-1.135895
1.61441,2.25545,1.23574,1.78228,2.8268,1.38841,0.276205,Mobile,0.57135,0.15267,-1.506075
1.76388,4.44613,1.53966,1.15255,2.79527,1.23577,0.168242,Film,-1.65086,-0.30389,-0.984308
1.53648,2.0226,1.32039,1.19142,2.73571,1.31158,0.0236946,DSLR,0.71311,-0.00881,-1.1677254
1.73133,3.25174,1.45708,1.6764,2.75764,1.59103,0.392846,DSLR,-0.4941,0.13395,-1.283554
1.81569,2.61667,1.45661,2.07137,2.84382,1.54051,0.0455947,DSLR,0.22715,0.0839,-2.0257753
1.52976,1.70896,1.30288,1.43209,3.00992,1.24042,0.0297556,Film,1.30096,-0.06246,-1.4023344
1.60072,4.49137,1.42715,1.23538,2.91028,1.52846,0.529557,DSLR,-1.58109,0.10131,-0.705823
1.59014,3.65231,1.3259,1.21696,3.04372,1.55517,0.0134587,Mobile,-0.60859,0.22927,-1.2035013
1.80363,2.12868,1.44953,1.28912,2.77755,1.21543,0.133927,Mobile,0.64887,-0.2341,-1.155193
1.81446,3.54339,1.57646,2.00806,3.22478,1.48648,0.191662,Mobile,-0.31861,-0.08998,-1.816398
1.62609,1.47476,1.30582,2.01943,2.85396,1.21266,0.182598,Mobile,1.3792,-0.09316,-1.836832
1.69031,2.22624,1.52738,1.72955,2.85973,1.38179,0.377557,Mobile,0.63349,-0.14559,-1.351993
1.83292,3.30825,1.64833,1.68659,3.24772,1.28477,0.319913,DSLR,-0.06053,-0.36356,-1.366677
1.72822,4.30943,1.35258,1.69233,3.16741,1.3923,0.540819,DSLR,-1.14202,0.03972,-1.151511
1.51041,3.43968,1.11068,1.86305,2.73322,1.56714,0.457888,Mobile,-0.70646,0.45646,-1.405162
1.71024,3.91595,1.54918,1.1092,3.28557,1.40948,0.118418,Film,-0.63038,-0.1397,-0.990782
1.71138,1.23803,1.4315,1.13942,3.2311,1.55587,0.146159,Mobile,1.99307,0.12437,-0.993261
1.62005,1.88668,1.35251,1.6106,2.94449,1.26791,0.326707,DSLR,1.05781,-0.0846,-1.283893
1.76158,1.85163,1.53321,1.25676,2.98302,1.30795,0.596338,Mobile,1.13139,-0.22526,-0.660422
1.72994,1.98467,1.52297,1.86942,2.93852,1.35209,0.4558,Mobile,0.95385,-0.17088,-1.41362
1.66432,3.72038,1.38812,2.0989,2.70295,1.48907,0.49191,DSLR,-1.01743,0.10095,-1.60699
1.73535,4.0074,1.49786,1.81629,3.22709,1.54466,0.427784,DSLR,-0.78031,0.0468,-1.388506
1.64666,4.4297,1.30293,1.29754,3.08558,1.50654,0.414911,DSLR,-1.34412,0.20361,-0.882629
1.80342,4.53577,1.60152,1.24901,2.99596,1.45341,0.599707,DSLR,-1.53981,-0.14811,-0.649303
1.719,3.6735,1.54153,1.75277,2.95354,1.5649,0.420643,Mobile,-0.71996,0.02337,-1.332127
1.48705,2.34381,1.23013,1.54157,3.11072,1.45492,0.29285,Mobile,0.76691,0.22479,-1.24872
1.73994,2.34364,1.52787,1.31116,2.82444,1.48178,0.191754,Mobile,0.4808,-0.04609,-1.119406
1.65703,3.36351,1.48926,1.74645,3.2929,1.49183,0.429377,DSLR,-0.07061,0.00257,-1.317073
1.58437,3.94922,1.29441,1.44469,2.77936,1.30121,0.102762,Mobile,-1.16986,0.0068,-1.341928
1.59141,1.57593,1.41383,1.25196,2.85057,1.56178,0.357579,Mobile,1.27464,0.14795,-0.894381
1.69228,4.26191,1.50867,1.9284,3.01328,1.3423,0.0264412,Mobile,-1.24863,-0.16637,-1.9019588
1.67368,4.11394,1.31001,1.26056,3.29465,1.23504,0.247163,Mobile,-0.81929,-0.07497,-1.013397
1.76895,4.18467,1.53337,1.18373,3.14972,1.52041,0.213233,Film,-1.03495,-0.01296,-0.970497
1.66316,1.52281,1.43761,1.69385,3.07162,1.33872,0.335734,Mobile,1.54881,-0.09889,-1.358116
1.66233,3.74193,1.45102,1.72091,3.29982,1.5786,0.475008,DSLR,-0.44211,0.12758,-1.245902
1.71393,1.88585,1.33009,1.27032,3.14465,1.54477,0.00747092,DSLR,1.2588,0.21468,-1.26284908
1.84209,1.86148,1.53469,1.11702,2.94799,1.26663,0.204242,DSLR,1.08651,-0.26806,-0.912778
1.74054,3.59907,1.58432,2.06813,2.85378,1.39936,0.585809,DSLR,-0.74529,-0.18496,-1.482321
1.63614,2.19684,1.44642,1.83377,3.04471,1.30523,0.260164,Mobile,0.84787,-0.14119,-1.573606
1.71088,2.55173,1.4627,2.13935,2.98686,1.33136,0.420643,DSLR,0.43513,-0.13134,-1.718707
1.73219,4.01465,1.28297,1.14897,3.18812,1.37292,0.252821,DSLR,-0.82653,0.08995,-0.896149
1.71267,3.50008,1.44266,2.02535,3.29211,1.57703,0.552171,DSLR,-0.20797,0.13437,-1.473179
1.66636,3.72546,1.5076,1.1779,2.87551,1.55304,0.0564898,Mobile,-0.84995,0.04544,-1.1214102
1.57362,2.47815,1.20857,2.00617,2.9637,1.5586,0.531773,DSLR,0.48555,0.35003,-1.474397
1.67411,1.7617,1.50957,1.51216,2.906,1.47843,0.283602,Mobile,1.1443,-0.03114,-1.228558
1.61621,1.71113,1.45591,1.54904,2.73188,1.25452,0.281716,DSLR,1.02075,-0.20139,-1.267324
1.63784,4.20467,1.3041,2.53557,2.71558,1.21128,0.350529,DSLR,-1.48909,-0.09282,-2.185041
1.63508,1.80392,1.29937,1.14245,3.28843,1.49828,0.174798,DSLR,1.48451,0.19891,-0.967652
1.69133,1.96481,1.29053,1.25078,2.9259,1.29561,0.266353,DSLR,0.96109,0.00508,-0.984427
1.62146,3.88207,1.32827,1.20794,2.87888,1.54383,0.215119,Mobile,-1.00319,0.21556,-0.992821
1.70343,4.22281,1.436,1.79381,2.88793,1.21987,0.575976,DSLR,-1.33488,-0.21613,-1.217834
1.65394,2.22787,1.46518,1.87875,3.19301,1.23493,0.10126,Mobile,0.96514,-0.23025,-1.77749
1.63973,3.80132,1.21082,1.80366,3.10182,1.32737,0.58872,Mobile,-0.6995,0.11655,-1.21494
1.79054,2.02836,1.39038,1.6589,2.98439,1.31576,0.453273,Mobile,0.95603,-0.07462,-1.205627
1.72582,4.22769,1.35645,1.81749,2.89413,1.41157,0.123783,Mobile,-1.33356,0.05512,-1.693707
1.81402,1.66488,1.38317,1.21012,2.95066,1.22056,0.384313,DSLR,1.28578,-0.16261,-0.825807
1.79066,1.9522,1.50941,1.34345,3.23392,1.43431,0.103787,DSLR,1.28172,-0.0751,-1.239663
1.77058,1.57822,1.4042,1.31959,3.10548,1.47965,0.0987335,Film,1.52726,0.07545,-1.2208565
1.78782,4.40514,1.47447,1.32755,3.26834,1.20407,0.02743,Mobile,-1.1368,-0.2704,-1.30012
1.61946,2.6705,1.35983,1.82013,2.97357,1.27926,0.09747,Mobile,0.30307,-0.08057,-1.72266
1.78126,1.58142,1.60561,1.7168,2.85993,1.25187,0.252913,Film,1.27851,-0.35374,-1.463887
1.64668,1.39495,1.44416,2.27303,3.2401,1.51301,0.272085,Mobile,1.84515,0.06885,-2.000945
1.73254,4.07364,1.37899,1.38991,2.70597,1.34235,0.523002,Mobile,-1.36767,-0.03664,-0.866908
1.58897,2.09392,1.16608,1.43754,2.98549,1.46195,0.0687216,Mobile,0.89157,0.29587,-1.3688184
1.72291,1.92394,1.29359,1.40417,2.92162,1.25753,0.263186,Mobile,0.99768,-0.03606,-1.140984
1.78224,2.33756,1.44033,1.45368,3.13721,1.44132,0.00335093,Mobile,0.79965,0.00099,-1.45032907
1.7443,3.89616,1.41486,2.032,3.06792,1.49072,0.484255,Mobile,-0.82824,0.07586,-1.547745
1.62089,2.09912,1.33256,1.739,3.06944,1.55102,0.309293,DSLR,0.97032,0.21846,-1.429707
1.73166,4.56719,1.4523,1.22346,2.70608,1.288,0.220173,DSLR,-1.86111,-0.1643,-1.003287
1.60759,2.47869,1.44356,1.96782,2.78205,1.26758,0.598444,Mobile,0.30336,-0.17598,-1.369376
1.68567,3.9781,1.41585,1.8534,3.05915,1.27505,0.532981,Film,-0.91895,-0.1408,-1.320419
1.66889,1.62172,1.44581,1.15006,2.99034,1.21504,0.517545,DSLR,1.36862,-0.23077,-0.632515
1.5735,1.79034,1.2812,1.49047,2.86224,1.30641,0.0155828,Mobile,1.0719,0.02521,-1.4748872
1.53668,3.89262,1.179,1.72517,2.95619,1.45214,0.480483,Mobile,-0.93643,0.27314,-1.244687
1.7481,1.83707,1.31201,1.32048,2.78282,1.57505,0.224,DSLR,0.94575,0.26304,-1.09648
1.65758,4.74651,1.49524,1.58148,2.79267,1.21349,0.0579913,Mobile,-1.95384,-0.28175,-1.5234887
1.79249,4.38987,1.52631,1.25091,3.09217,1.21948,0.169927,Mobile,-1.2977,-0.30683,-1.080983
1.62266,3.94762,1.38882,1.95752,2.87269,1.24223,0.30629,Mobile,-1.07493,-0.14659,-1.65123
1.70787,4.06824,1.50313,1.4565,2.9691,1.26626,0.10538,Mobile,-1.09914,-0.23687,-1.35112
1.6783,4.11621,1.36317,1.40567,2.87319,1.25138,0.415168,DSLR,-1.24302,-0.11179,-0.990502
1.57973,4.26163,1.36718,1.46033,2.91757,1.34476,0.330131,Mobile,-1.34406,-0.02242,-1.130199
1.75831,4.13183,1.49344,1.17769,3.28632,1.25178,0.357744,DSLR,-0.84551,-0.24166,-0.819946
1.80419,3.96369,1.56793,1.9227,3.07908,1.41247,0.25359,Mobile,-0.88461,-0.15546,-1.66911
1.65538,1.6445,1.37457,1.28499,2.92845,1.28394,0.522398,Mobile,1.28395,-0.09063,-0.762592
1.70849,3.36534,1.48679,2.25092,3.12121,1.52772,0.242219,DSLR,-0.24413,0.04093,-2.008701
1.6705,4.19858,1.42816,1.57988,3.07867,1.49109,0.408246,DSLR,-1.11991,0.06293,-1.171634
1.78742,1.65993,1.42016,1.5322,3.08371,1.30771,0.0836451,Mobile,1.42378,-0.11245,-1.4485549
1.60693,4.23235,1.26696,1.2742,2.7776,1.47137,0.565905,Mobile,-1.45475,0.20441,-0.708295
1.77734,3.07378,1.58635,1.77873,3.06318,1.30904,0.198987,Film,-0.0106,-0.27731,-1.579743
1.74578,2.66417,1.56399,2.46104,3.1183,1.24636,0.264028,Mobile,0.45413,-0.31763,-2.197012
1.76039,4.33783,1.57843,1.43788,2.91766,1.56857,0.0342601,Mobile,-1.42017,-0.00986,-1.4036199
1.67842,1.60812,1.23039,1.52191,3.25995,1.58347,0.463601,Mobile,1.65183,0.35308,-1.058309
1.73878,2.43997,1.38777,1.44419,2.87245,1.54173,0.362615,Mobile,0.43248,0.15396,-1.081575
1.60196,3.88839,1.43514,1.16569,2.99594,1.20967,0.380633,DSLR,-0.89245,-0.22547,-0.785057
1.72333,4.32696,1.48492,1.61164,3.2083,1.47628,0.328025,DSLR,-1.11866,-0.00864,-1.283615
1.74245,2.41422,1.57082,1.46904,3.00764,1.45435,0.219001,Mobile,0.59342,-0.11647,-1.250039
1.71161,2.09706,1.4614,1.94108,2.71324,1.45837,0.162365,Mobile,0.61618,-0.00303,-1.778715
1.50737,3.78241,1.12443,1.51717,3.23465,1.45837,0.154308,Mobile,-0.54776,0.33394,-1.362862
1.4902,4.73534,1.1397,1.14606,3.07948,1.36902,0.406525,Film,-1.65586,0.22932,-0.739535
1.65391,3.66121,1.49254,1.50563,3.09338,1.28711,0.3502,Mobile,-0.56783,-0.20543,-1.15543
1.81257,2.72801,1.47328,2.07944,2.72633,1.58823,0.167217,DSLR,-0.00168,0.11495,-1.912223
1.73615,4.27741,1.57977,1.61322,2.77484,1.28495,0.488412,Mobile,-1.50257,-0.29482,-1.124808
1.56416,4.29566,1.40504,1.33863,2.83058,1.28402,0.240535,DSLR,-1.46508,-0.12102,-1.098095
1.56342,3.92465,1.33912,1.1051,2.75294,1.40856,0.593664,Film,-1.17171,0.06944,-0.511436
1.61651,1.92455,1.46609,1.73231,3.0456,1.32452,0.433534,Mobile,1.12105,-0.14157,-1.298776
1.65542,4.55713,1.38382,1.52763,3.13463,1.27669,0.434797,Mobile,-1.4225,-0.10713,-1.092833
1.48378,4.23208,1.12892,2.0266,3.09032,1.44976,0.515165,Mobile,-1.14176,0.32084,-1.511435
1.59123,4.2287,1.42661,1.53615,2.98302,1.47384,0.48323,Mobile,-1.24568,0.04723,-1.05292
1.59631,1.51749,1.31598,1.19029,3.28938,1.54155,0.127702,Mobile,1.77189,0.22557,-1.062588
1.68222,2.42505,1.45384,1.53213,3.04489,1.24529,0.510239,DSLR,0.61984,-0.20855,-1.021891
1.5752,4.34426,1.37037,1.25684,2.8457,1.42817,0.490005,Mobile,-1.49856,0.0578,-0.766835
1.54901,4.40559,1.19509,1.61926,3.01369,1.52115,0.0039552,DSLR,-1.3919,0.32606,-1.6153048
1.75851,3.2456,1.59079,1.49543,2.72681,1.46192,0.223798,Mobile,-0.51879,-0.12887,-1.271632
1.54809,2.44542,1.37158,1.32083,2.75936,1.20664,0.0878018,DSLR,0.31394,-0.16494,-1.2330282
1.83317,4.27249,1.67228,1.97847,2.94592,1.5068,0.134294,DSLR,-1.32657,-0.16548,-1.844176
1.59963,3.9035,1.26324,1.42973,2.85621,1.27647,0.321085,Mobile,-1.04729,0.01323,-1.108645
1.65268,1.96877,1.4997,1.63409,2.91935,1.37371,0.27626,DSLR,0.95058,-0.12599,-1.35783
1.64873,1.95996,1.2456,1.7248,3.03996,1.41046,0.263387,Mobile,1.08,0.16486,-1.461413
1.67784,4.93833,1.33271,1.31171,3.08126,1.54105,0.537065,Mobile,-1.85707,0.20834,-0.774645
1.65698,1.85987,1.38255,1.10196,2.92559,1.30817,0.383911,Mobile,1.06572,-0.07438,-0.718049
1.77529,2.17488,1.5526,1.37269,3.23708,1.59768,0.067513,Film,1.0622,0.04508,-1.305177
1.73598,3.95753,1.42104,1.4346,3.01676,1.41995,0.196918,Mobile,-0.94077,-0.00109,-1.237682
1.51912,3.79301,1.27905,2.37973,3.03694,1.2463,0.192303,Mobile,-0.75607,-0.03275,-2.187427
1.76681,2.24583,1.45527,2.24994,3.13833,1.23178,0.204645,Mobile,0.8925,-0.22349,-2.045295
1.75397,1.56385,1.49604,1.31742,3.05016,1.30439,0.130668,Film,1.48631,-0.19165,-1.186752
1.76719,1.39566,1.55238,1.15516,2.92325,1.4416,0.128892,DSLR,1.52759,-0.11078,-1.026268
1.71727,3.6499,1.39643,1.41089,2.82219,1.54018,0.359136,Film,-0.82771,0.14375,-1.051754
1.67379,2.18228,1.27396,1.56216,3.28495,1.36458,0.0124332,Mobile,1.10267,0.09062,-1.5497268
1.71824,3.10799,1.30319,2.12818,2.79525,1.58151,0.547118,DSLR,-0.31274,0.27832,-1.581062
1.58834,2.63355,1.19144,1.85351,2.70646,1.50473,0.271792,DSLR,0.07291,0.31329,-1.581718
1.56823,2.12919,1.31907,1.86158,2.87396,1.33465,0.296915,DSLR,0.74477,0.01558,-1.564665
1.62248,3.30641,1.2623,2.58446,2.87776,1.43041,0.0821802,Mobile,-0.42865,0.16811,-2.5022798
1.84058,3.39605,1.61266,1.79461,2.7169,1.55089,0.419214,Mobile,-0.67915,-0.06177,-1.375396
1.59789,4.1753,1.21582,1.23359,3.11218,1.2913,0.376403,DSLR,-1.06312,0.07548,-0.857187
1.56942,2.67331,1.34296,1.12535,3.13597,1.37825,0.375433,Film,0.46266,0.03529,-0.749917
1.72497,2.30561,1.40976,1.61512,2.87353,1.51426,0.038435,Mobile,0.56792,0.1045,-1.576685
1.54013,1.78277,1.28717,1.71509,2.88393,1.53583,0.418006,Mobile,1.10116,0.24866,-1.297084
1.78939,3.80164,1.53707,1.49115,3.24501,1.41552,0.573321,Mobile,-0.55663,-0.12155,-0.917829
1.67986,2.34529,1.29555,1.77937,2.81247,1.54831,0.460085,Mobile,0.46718,0.25276,-1.319285
1.71849,1.63706,1.3432,1.25068,3.27103,1.26695,0.0343699,Mobile,1.63397,-0.07625,-1.2163101
1.82572,1.67328,1.49237,1.95202,3.28086,1.2782,0.00574969,DSLR,1.60758,-0.21417,-1.94627031
1.67517,4.83297,1.28893,1.23286,3.00354,1.35356,0.489254,Mobile,-1.82943,0.06463,-0.743606
1.63781,3.21717,1.2113,2.07939,3.19738,1.59309,0.171978,Mobile,-0.01979,0.38179,-1.907412
1.69729,1.83361,1.494,1.34773,3.18374,1.35994,0.205652,Film,1.35013,-0.13406,-1.142078
1.75962,3.63699,1.34349,2.13886,2.77431,1.20568,0.133708,Mobile,-0.86268,-0.13781,-2.005152
1.70844,2.08481,1.41604,1.29414,3.19063,1.22323,0.23852,Mobile,1.10582,-0.19281,-1.05562
1.84868,3.71925,1.42988,1.91394,2.7779,1.32397,0.423133,Mobile,-0.94135,-0.10591,-1.490807
1.77148,3.96034,1.40157,1.80252,2.78758,1.58987,0.199335,DSLR,-1.17276,0.1883,-1.603185
1.72908,4.66663,1.48279,1.15286,2.95443,1.54895,0.0146672,DSLR,-1.7122,0.06616,-1.1381928
1.67694,3.31398,1.41111,1.54196,3.29839,1.41374,0.289425,Mobile,-0.01559,0.00263,-1.252535
1.76736,3.38597,1.43355,1.71851,3.2137,1.45767,0.2266,Mobile,-0.17227,0.02412,-1.49191
1.61397,1.89171,1.4413,1.95248,2.94348,1.23333,0.577825,Mobile,1.05177,-0.20797,-1.374655
1.77254,2.52977,1.55149,1.4098,3.05128,1.3088,0.570757,Mobile,0.52151,-0.24269,-0.839043
1.71002,4.06182,1.50316,1.55316,2.96842,1.26522,0.205615,Film,-1.0934,-0.23794,-1.347545
1.60538,1.90678,1.41417,1.65425,2.79059,1.50843,0.181628,Mobile,0.88381,0.09426,-1.472622
1.8432,4.07564,1.5109,1.93312,3.09504,1.25153,0.0976165,Mobile,-0.9806,-0.25937,-1.8355035
1.67912,4.49745,1.4238,2.39321,2.72622,1.47343,0.155919,Mobile,-1.77123,0.04963,-2.237291
1.6672,1.7949,1.27815,1.51474,2.92704,1.59864,0.462612,DSLR,1.13214,0.32049,-1.052128
1.56672,2.62457,1.18788,2.02371,3.14963,1.53015,0.0338755,Film,0.52506,0.34227,-1.9898345
1.71319,4.35465,1.52189,1.77377,2.8412,1.54501,0.263515,DSLR,-1.51345,0.02312,-1.510255
1.67713,4.551,1.47585,1.49631,3.1384,1.28554,0.553764,Mobile,-1.4126,-0.19031,-0.942546
1.74368,2.36884,1.3471,1.52404,2.99528,1.49526,0.139,Mobile,0.62644,0.14816,-1.38504
1.78545,2.30189,1.51553,1.51664,2.89082,1.30865,0.510477,DSLR,0.58893,-0.20688,-1.006163
1.7821,3.18008,1.49764,2.27499,2.98397,1.25824,0.357195,DSLR,-0.19611,-0.2394,-1.917795
1.67882,2.09059,1.42096,1.81963,3.28605,1.55959,0.449995,Film,1.19546,0.13863,-1.369635
1.72874,5.05278,1.43722,1.31015,3.17418,1.32647,0.0831324,DSLR,-1.8786,-0.11075,-1.2270176
1.66279,3.48642,1.39646,2.03296,3.25223,1.40381,0.430256,DSLR,-0.23419,0.00735,-1.602704
1.6208,4.00168,1.25088,1.57508,3.05093,1.33445,0.341319,Mobile,-0.95075,0.08357,-1.233761
1.7021,2.15261,1.48273,1.5059,3.02293,1.44893,0.380322,Film,0.87032,-0.0338,-1.125578
1.68748,3.834,1.53249,1.48742,3.00486,1.23346,0.154234,Mobile,-0.82914,-0.29903,-1.333186
1.75221,4.31303,1.58672,1.74796,3.06375,1.24177,0.488852,Mobile,-1.24928,-0.34495,-1.259108
1.63105,3.34649,1.36013,2.17993,3.09303,1.32019,0.238411,DSLR,-0.25346,-0.03994,-1.941519
1.74458,3.82309,1.3654,1.61159,3.14981,1.46303,0.552922,DSLR,-0.67328,0.09763,-1.058668
1.67938,4.53177,1.40708,1.18358,2.80375,1.45684,0.139036,DSLR,-1.72802,0.04976,-1.044544
1.65066,4.54092,1.49027,1.52172,2.77603,1.45712,0.5189,Mobile,-1.76489,-0.03315,-1.00282
1.70311,3.98334,1.4352,1.45456,3.15719,1.22007,0.184704,DSLR,-0.82615,-0.21513,-1.269856
1.61826,2.11174,1.45129,1.84367,3.18078,1.53465,0.546165,Mobile,1.06904,0.08336,-1.297505
1.65751,2.20581,1.32162,1.65387,3.17265,1.3164,0.143046,Film,0.96684,-0.00522,-1.510824
1.80736,1.69996,1.62836,1.35428,3.1645,1.28507,0.425202,DSLR,1.46454,-0.34329,-0.929078
1.78205,1.79479,1.45943,1.53627,2.83393,1.20146,0.559111,Mobile,1.03914,-0.25797,-0.977159
1.6556,1.75621,1.47353,1.59606,2.78465,1.33702,0.281277,Mobile,1.02844,-0.13651,-1.314783
1.77727,4.20068,1.52325,2.05488,2.78397,1.24075,0.457027,DSLR,-1.41671,-0.2825,-1.597853
1.63581,1.93647,1.42014,1.29407,2.90801,1.40368,0.594836,Film,0.97154,-0.01646,-0.699234
